       t     Original        Noisy      AmpFilt     FreqFilt
  0,1504       0,4583       0,3893       0,4558       0,3535
  0,1514       0,3333       0,2952       0,3319       0,2238
  0,1523       0,2036       0,0158       0,2039       0,0952
  0,1533       0,0844       0,1385       0,0870      -0,0173
  0,1543      -0,0108      -0,1814      -0,0058      -0,1012
  0,1553      -0,0722      -0,2033      -0,0648      -0,1479
  0,1563      -0,0947      -0,0420      -0,0853      -0,1537
  0,1572      -0,0785      -0,2480      -0,0678      -0,1206
  0,1582      -0,0292      -0,0671      -0,0180      -0,0556
  0,1592       0,0435       0,0678       0,0543       0,0304
  0,1602       0,1269       0,0740       0,1363       0,1235
  0,1611       0,2069       0,3136       0,2143       0,2094
  0,1621       0,2705       0,1768       0,2753       0,2751
  0,1631       0,3074       0,2177       0,3093       0,3104
  0,1641       0,3112       0,3221       0,3104       0,3099
  0,1650       0,2807       0,4718       0,2776       0,2733
  0,1660       0,2200       0,1208       0,2152       0,2057
  0,1670       0,1380       0,3350       0,1323       0,1167
  0,1680       0,0472      -0,0955       0,0415       0,0196
  0,1689      -0,0379      -0,1651      -0,0429      -0,0707
  0,1699      -0,1029      -0,2291      -0,1065      -0,1393
  0,1709      -0,1349      -0,1244      -0,1368      -0,1737
  0,1719      -0,1250      -0,1090      -0,1250      -0,1650
  0,1729      -0,0688      -0,2024      -0,0673      -0,1092
  0,1738       0,0323       0,1155       0,0350      -0,0077
  0,1748       0,1719       0,0915       0,1750       0,1328
  0,1758       0,3389       0,2672       0,3417       0,3012
  0,1768       0,5191       0,4835       0,5208       0,4835
  0,1777       0,6971       0,6674       0,6971       0,6646
  0,1787       0,8581       0,8455       0,8559       0,8299
  0,1797       0,9897       0,9831       0,9854       0,9676
  0,1807       1,0841       1,1910       1,0777       1,0696
  0,1816       1,1380       0,9565       1,1301       1,1326
  0,1826       1,1539       1,2862       1,1453       1,1586
  0,1836       1,1390       1,1256       1,1305       1,1540
  0,1846       1,1046       1,0364       1,0971       1,1290
  0,1855       1,0640       1,1310       1,0583       1,0959
  0,1865       1,0309       1,0264       1,0278       1,0674
  0,1875       1,0176       0,9907       1,0175       1,0547
  0,1885       1,0330       1,1136       1,0359       1,0663
  0,1895       1,0812       1,2395       1,0870       1,1064
  0,1904       1,1614       1,2734       1,1696       1,1748
  0,1914       1,2675       1,0809       1,2772       1,2664
  0,1924       1,3889       1,3650       1,3994       1,3722
  0,1934       1,5120       1,5422       1,5224       1,4806
  0,1943       1,6221       1,4818       1,6317       1,5786
  0,1953       1,7051       1,6380       1,7134       1,6539
  0,1963       1,7496       1,8339       1,7562       1,6963
  0,1973       1,7483       1,5656       1,7533       1,6993
  0,1982       1,6990       1,7689       1,7028       1,6607
  0,1992       1,6052       1,7840       1,6083       1,5833
  0,2002       1,4752       1,2928       1,4784       1,4740
  0,2012       1,3217       1,1289       1,3256       1,3436
  0,2021       1,1594       1,3591       1,1649       1,2048
  0,2031       1,0039       0,9677       1,0114       1,0710
  0,2041       0,8690       0,9895       0,8789       0,9541
  0,2051       0,7655       0,9113       0,7777       0,8634
  0,2061       0,6995       0,8452       0,7137       0,8042
  0,2070       0,6719       0,8429       0,6875       0,7772
  0,2080       0,6783       0,7882       0,6944       0,7784
  0,2090       0,7096       0,8503       0,7253       0,7997
  0,2100       0,7536       0,6419       0,7680       0,8302
  0,2109       0,7964       0,8568       0,8088       0,8577
  0,2119       0,8248       0,9995       0,8345       0,8701
  0,2129       0,8276       0,6585       0,8344       0,8578
  0,2139       0,7978       0,8381       0,8016       0,8146
  0,2148       0,7330       0,8213       0,7343       0,7388
  0,2158       0,6364       0,6104       0,6357       0,6336
  0,2168       0,5160       0,6398       0,5140       0,5070
  0,2178       0,3837       0,2629       0,3814       0,3705
  0,2188       0,2538       0,1779       0,2519       0,2381
  0,2197       0,1411       0,2464       0,1402       0,1240
  0,2207       0,0587       0,0826       0,0594       0,0412
  0,2217       0,0166      -0,0068       0,0190      -0,0005
  0,2227       0,0203      -0,0651       0,0241       0,0043
  0,2236       0,0695       0,0313       0,0743       0,0556
  0,2246       0,1588       0,1559       0,1640       0,1482
  0,2256       0,2780       0,1178       0,2829       0,2717
  0,2266       0,4134       0,4497       0,4172       0,4127
  0,2275       0,5498       0,5732       0,5518       0,5553
  0,2285       0,6720       0,8586       0,6718       0,6843
  0,2295       0,7673       0,8112       0,7647       0,7860
  0,2305       0,8266       0,7736       0,8217       0,8509
  0,2314       0,8460       0,9464       0,8393       0,8742
  0,2324       0,8267       0,8353       0,8189       0,8566
  0,2334       0,7752       0,7509       0,7670       0,8045
  0,2344       0,7019       0,8016       0,6944       0,7283
  0,2354       0,6201       0,4388       0,6141       0,6418
  0,2363       0,5435       0,5120       0,5398       0,5596
  0,2373       0,4850       0,5511       0,4841       0,4954
  0,2383       0,4542       0,4402       0,4561       0,4599
  0,2393       0,4564       0,5778       0,4610       0,4594
  0,2402       0,4918       0,5163       0,4986       0,4948
  0,2412       0,5552       0,6183       0,5636       0,5613
  0,2422       0,6369       0,7769       0,6461       0,6490
  0,2432       0,7240       0,7940       0,7331       0,7443
  0,2441       0,8018       0,6534       0,8099       0,8314
  0,2451       0,8558       0,6945       0,8626       0,8946
  0,2461       0,8741       0,8195       0,8791       0,9206
  0,2471       0,8485       1,0384       0,8517       0,8997
  0,2480       0,7758       0,7472       0,7774       0,8279
  0,2490       0,6583       0,8173       0,6589       0,7071
  0,2500       0,5036       0,6641       0,5039       0,5448
  0,2510       0,3234       0,4616       0,3242       0,3536
  0,2520       0,1324       0,0782       0,1344       0,1494
  0,2529      -0,0539      -0,1804      -0,0501      -0,0509
  0,2539      -0,2211      -0,2275      -0,2152      -0,2311
  0,2549      -0,3577      -0,3271      -0,3496      -0,3780
  0,2559      -0,4565      -0,3715      -0,4465      -0,4834
  0,2568      -0,5156      -0,7136      -0,5042      -0,5443
  0,2578      -0,5383      -0,6150      -0,5263      -0,5641
  0,2588      -0,5328      -0,4269      -0,5212      -0,5513
  0,2598      -0,5109      -0,6015      -0,5004      -0,5187
  0,2607      -0,4861      -0,5385      -0,4777      -0,4814
  0,2617      -0,4720      -0,3487      -0,4664      -0,4547
  0,2627      -0,4803      -0,5836      -0,4777      -0,4517
  0,2637      -0,5190      -0,3778      -0,5195      -0,4819
  0,2646      -0,5914      -0,4314      -0,5947      -0,5494
  0,2656      -0,6953      -0,7292      -0,7009      -0,6527
  0,2666      -0,8238      -0,7687      -0,8308      -0,7844
  0,2676      -0,9655      -0,8249      -0,9732      -0,9326
  0,2686      -1,1064      -1,0369      -1,1139      -1,0822
  0,2695      -1,2318      -1,4264      -1,2385      -1,2173
  0,2705      -1,3280      -1,4702      -1,3332      -1,3227
  0,2715      -1,3841      -1,2909      -1,3878      -1,3867
  0,2725      -1,3939      -1,3911      -1,3962      -1,4022
  0,2734      -1,3564      -1,4756      -1,3575      -1,3677
  0,2744      -1,2759      -1,1151      -1,2766      -1,2880
  0,2754      -1,1618      -1,1252      -1,1627      -1,1728
  0,2764      -1,0272      -0,9825      -1,0292      -1,0361
  0,2773      -0,8872      -0,9771      -0,8910      -0,8938
  0,2783      -0,7572      -0,7987      -0,7631      -0,7622
  0,2793      -0,6505      -0,5559      -0,6588      -0,6553
  0,2803      -0,5769      -0,5305      -0,5877      -0,5834
  0,2813      -0,5417      -0,6897      -0,5544      -0,5515
  0,2822      -0,5445      -0,7169      -0,5585      -0,5590
  0,2832      -0,5799      -0,4966      -0,5944      -0,5999
  0,2842      -0,6381      -0,6294      -0,6522      -0,6635
  0,2852      -0,7064      -0,7518      -0,7191      -0,7361
  0,2861      -0,7708      -0,8358      -0,7814      -0,8030
  0,2871      -0,8183      -0,6362      -0,8262      -0,8508
  0,2881      -0,8385      -0,9695      -0,8436      -0,8686
  0,2891      -0,8252      -0,8915      -0,8274      -0,8505
  0,2900      -0,7771      -0,8106      -0,7769      -0,7955
  0,2910      -0,6983      -0,7557      -0,6964      -0,7086
  0,2920      -0,5977      -0,5178      -0,5949      -0,5993
  0,2930      -0,4879      -0,4760      -0,4850      -0,4809
  0,2939      -0,3834      -0,5064      -0,3811      -0,3685
  0,2949      -0,2986      -0,1587      -0,2977      -0,2772
  0,2959      -0,2464      -0,2031      -0,2472      -0,2198
  0,2969      -0,2358      -0,1071      -0,2383      -0,2052
  0,2979      -0,2711      -0,3794      -0,2751      -0,2373
  0,2988      -0,3510      -0,2785      -0,3561      -0,3145
  0,2998      -0,4692      -0,3789      -0,4746      -0,4297
  0,3008      -0,6144      -0,7651      -0,6194      -0,5714
  0,3018      -0,7726      -0,6707      -0,7764      -0,7254
  0,3027      -0,9283      -0,7747      -0,9303      -0,8763
  0,3037      -1,0667      -0,9639      -1,0666      -1,0096
  0,3047      -1,1757      -1,3307      -1,1733      -1,1138
  0,3057      -1,2472      -1,1041      -1,2427      -1,1816
  0,3066      -1,2781      -1,0853      -1,2720      -1,2109
  0,3076      -1,2708      -1,2380      -1,2638      -1,2045
  0,3086      -1,2327      -1,0387      -1,2257      -1,1705
  0,3096      -1,1749      -1,3345      -1,1689      -1,1200
  0,3105      -1,1109      -1,0190      -1,1066      -1,0662
  0,3115      -1,0544      -0,8895      -1,0526      -1,0223
  0,3125      -1,0176      -1,2062      -1,0187      -0,9994
  0,3135      -1,0095      -0,9465      -1,0135      -1,0054
  0,3145      -1,0343      -1,1388      -1,0411      -1,0430
  0,3154      -1,0911      -0,9954      -1,1001      -1,1104
  0,3164      -1,1738      -1,1604      -1,1843      -1,2003
  0,3174      -1,2719      -1,3394      -1,2831      -1,3018
  0,3184      -1,3719      -1,3665      -1,3829      -1,4014
  0,3193      -1,4590      -1,6279      -1,4690      -1,4845
  0,3203      -1,5192      -1,4462      -1,5277      -1,5381
  0,3213      -1,5409      -1,4694      -1,5478      -1,5519
  0,3223      -1,5171      -1,5812      -1,5223      -1,5199
  0,3232      -1,4456      -1,4066      -1,4494      -1,4414
  0,3242      -1,3297      -1,2146      -1,3327      -1,3208
  0,3252      -1,1780      -1,3648      -1,1810      -1,1676
  0,3262      -1,0030      -0,8122      -1,0066      -0,9944
  0,3271      -0,8195      -1,0157      -0,8246      -0,8162
  0,3281      -0,6431      -0,8222      -0,6501      -0,6478
  0,3291      -0,4877      -0,2944      -0,4969      -0,5022
  0,3301      -0,3640      -0,2480      -0,3755      -0,3889
  0,3311      -0,2782      -0,4598      -0,2916      -0,3128
  0,3320      -0,2312      -0,1453      -0,2458      -0,2736
  0,3330      -0,2186      -0,4143      -0,2337      -0,2660
  0,3340      -0,2314      -0,2342      -0,2460      -0,2804
  0,3350      -0,2572      -0,3071      -0,2705      -0,3045
  0,3359      -0,2825      -0,4084      -0,2935      -0,3248
  0,3369      -0,2937      -0,1131      -0,3020      -0,3286
  0,3379      -0,2798      -0,3161      -0,2851      -0,3061
  0,3389      -0,2339      -0,2224      -0,2361      -0,2511
  0,3398      -0,1535      -0,2113      -0,1530      -0,1625
  0,3408      -0,0418      -0,0926      -0,0393      -0,0443
  0,3418       0,0931      -0,0320       0,0970       0,0948
  0,3428       0,2393       0,1326       0,2436       0,2427
  0,3438       0,3826       0,4572       0,3865       0,3851
  0,3447       0,5081       0,4858       0,5110       0,5079
  0,3457       0,6026       0,6711       0,6041       0,5986
  0,3467       0,6561       0,8051       0,6561       0,6480
  0,3477       0,6634       0,8448       0,6619       0,6518
  0,3486       0,6244       0,4686       0,6220       0,6106
  0,3496       0,5447       0,3746       0,5419       0,5303
  0,3506       0,4344       0,4306       0,4321       0,4213
  0,3516       0,3072       0,3935       0,3061       0,2970
  0,3525       0,1784       0,2199       0,1792       0,1720
  0,3535       0,0631      -0,1197       0,0661       0,0606
  0,3545      -0,0260      -0,0483      -0,0205      -0,0252
  0,3555      -0,0799      -0,1139      -0,0721      -0,0773
  0,3564      -0,0944      -0,1798      -0,0848      -0,0922
  0,3574      -0,0711       0,1166      -0,0602      -0,0716
  0,3584      -0,0161      -0,1843      -0,0049      -0,0217
  0,3594       0,0598       0,2120       0,0704       0,0475
  0,3604       0,1436       0,3325       0,1527       0,1238
  0,3613       0,2213       0,2333       0,2282       0,1943
  0,3623       0,2803       0,0810       0,2845       0,2477
  0,3633       0,3109       0,2353       0,3123       0,2754
  0,3643       0,3078       0,3812       0,3065       0,2730
  0,3652       0,2708       0,1497       0,2673       0,2407
  0,3662       0,2050       0,0121       0,1999       0,1836
  0,3672       0,1201      -0,0140       0,1144       0,1106
  0,3682       0,0293       0,1746       0,0236       0,0336
  0,3691      -0,0530      -0,0314      -0,0578      -0,0342
  0,3701      -0,1123      -0,0794      -0,1156      -0,0803
  0,3711      -0,1365       0,0323      -0,1380      -0,0943
  0,3721      -0,1175       0,0764      -0,1172      -0,0696
  0,3730      -0,0521       0,0368      -0,0503      -0,0038
  0,3740       0,0575      -0,0188       0,0603       0,1002
  0,3750       0,2036       0,2002       0,2066       0,2355
  0,3760       0,3744       0,2170       0,3770       0,3912
  0,3770       0,5554       0,7197       0,5568       0,5545
  0,3779       0,7311       0,6685       0,7307       0,7121
  0,3789       0,8871       0,8318       0,8845       0,8518
  0,3799       1,0118       0,8536       1,0070       0,9644
  0,3809       1,0981       0,9205       1,0914       1,0443
  0,3818       1,1441       1,3208       1,1360       1,0908
  0,3828       1,1531       1,3165       1,1444       1,1075
  0,3838       1,1333       1,0531       1,1249       1,1020
  0,3848       1,0965       1,0286       1,0893       1,0845
  0,3857       1,0563       0,9008       1,0512       1,0666
  0,3867       1,0263       1,2134       1,0238       1,0594
  0,3877       1,0182       0,8376       1,0187       1,0718
  0,3887       1,0399       1,2242       1,0435       1,1094
  0,3896       1,0948       1,2542       1,1012       1,1734
  0,3906       1,1809       1,3737       1,1894       1,2609
  0,3916       1,2910       1,2229       1,3009       1,3644
  0,3926       1,4138       1,4731       1,4244       1,4736
  0,3936       1,5355       1,4888       1,5458       1,5760
  0,3945       1,6413       1,7786       1,6507       1,6594
  0,3955       1,7174       1,5916       1,7253       1,7128
  0,3965       1,7531       1,9220       1,7594       1,7283
  0,3975       1,7422       1,5435       1,7470       1,7022
  0,3984       1,6836       1,5823       1,6872       1,6355
  0,3994       1,5817       1,6431       1,5848       1,5336
  0,4004       1,4460       1,5291       1,4492       1,4062
  0,4014       1,2894       1,1255       1,2936       1,2655
  0,4023       1,1273       1,1499       1,1332       1,1248
  0,4033       0,9749       0,9719       0,9828       0,9970
  0,4043       0,8455       0,8730       0,8559       0,8927
  0,4053       0,7492       0,8416       0,7618       0,8189
  0,4063       0,6910       0,8435       0,7055       0,7781
  0,4072       0,6707       0,7643       0,6864       0,7682
  0,4082       0,6829       0,8640       0,6990       0,7826
  0,4092       0,7178       0,6411       0,7334       0,8112
  0,4102       0,7627       0,7131       0,7768       0,8420
  0,4111       0,8037       0,8540       0,8155       0,8626
  0,4121       0,8277       0,9148       0,8368       0,8621
  0,4131       0,8244       0,9348       0,8306       0,8325
  0,4141       0,7876       0,9542       0,7909       0,7702
  0,4150       0,7161       0,7514       0,7168       0,6761
  0,4160       0,6139       0,4512       0,6128       0,5562
  0,4170       0,4901       0,2947       0,4879       0,4205
  0,4180       0,3571       0,2983       0,3547       0,2818
  0,4189       0,2294       0,0639       0,2277       0,1545
  0,4199       0,1218      -0,0582       0,1212       0,0522
  0,4209       0,0468      -0,1068       0,0478      -0,0138
  0,4219       0,0136       0,1747       0,0163      -0,0358
  0,4229       0,0265       0,0888       0,0306      -0,0112
  0,4238       0,0844       0,1244       0,0894       0,0576
  0,4248       0,1806       0,2174       0,1859       0,1630
  0,4258       0,3042       0,2388       0,3090       0,2934
  0,4268       0,4411       0,3767       0,4446       0,4346
  0,4277       0,5758       0,5622       0,5774       0,5714
  0,4287       0,6936       0,6160       0,6929       0,6896
  0,4297       0,7822       0,6560       0,7791       0,7777
  0,4307       0,8337       0,9968       0,8284       0,8285
  0,4316       0,8451       0,6837       0,8381       0,8393
  0,4326       0,8187       0,9020       0,8107       0,8131
  0,4336       0,7619       0,7205       0,7538       0,7571
  0,4346       0,6858       0,8721       0,6785       0,6824
  0,4355       0,6039       0,5580       0,5983       0,6021
  0,4365       0,5300       0,4965       0,5269       0,5292
  0,4375       0,4764       0,5688       0,4760       0,4757
  0,4385       0,4520       0,4917       0,4544       0,4500
  0,4395       0,4609       0,3529       0,4660       0,4562
  0,4404       0,5025       0,3960       0,5097       0,4935
  0,4414       0,5704       0,4088       0,5791       0,5563
  0,4424       0,6544       0,7154       0,6636       0,6347
  0,4434       0,7408       0,7498       0,7497       0,7161
  0,4443       0,8149       0,7574       0,8228       0,7866
  0,4453       0,8627       0,9075       0,8691       0,8330
  0,4463       0,8727       1,0216       0,8773       0,8444
  0,4473       0,8378       0,8245       0,8406       0,8141
  0,4482       0,7557       0,6577       0,7571       0,7397
  0,4492       0,6300       0,4669       0,6305       0,6241
  0,4502       0,4691       0,6333       0,4695       0,4751
  0,4512       0,2856       0,3455       0,2866       0,3040
  0,4521       0,0943      -0,0414       0,0966       0,1244
  0,4531      -0,0893      -0,0479      -0,0851      -0,0494
  0,4541      -0,2512      -0,2144      -0,2448      -0,2046
  0,4551      -0,3806      -0,5056      -0,3721      -0,3313
  0,4561      -0,4715      -0,3112      -0,4611      -0,4236
  0,4570      -0,5229      -0,3659      -0,5113      -0,4806
  0,4580      -0,5392      -0,3485      -0,5271      -0,5061
  0,4590      -0,5293      -0,5716      -0,5178      -0,5081
  0,4600      -0,5057      -0,4888      -0,4956      -0,4978
  0,4609      -0,4820      -0,5749      -0,4741      -0,4874
  0,4619      -0,4716      -0,4129      -0,4665      -0,4890
  0,4629      -0,4855      -0,6360      -0,4835      -0,5123
  0,4639      -0,5308      -0,5435      -0,5319      -0,5638
  0,4648      -0,6098      -0,5981      -0,6136      -0,6450
  0,4658      -0,7194      -0,9156      -0,7253      -0,7530
  0,4668      -0,8515      -0,8997      -0,8587      -0,8802
  0,4678      -0,9942      -0,8139      -1,0019      -1,0154
  0,4688      -1,1332      -1,2521      -1,1406      -1,1456
  0,4697      -1,2538      -1,1829      -1,2602      -1,2572
  0,4707      -1,3427      -1,4303      -1,3476      -1,3382
  0,4717      -1,3899      -1,2883      -1,3933      -1,3798
  0,4727      -1,3901      -1,2477      -1,3921      -1,3775
  0,4736      -1,3435      -1,2169      -1,3445      -1,3317
  0,4746      -1,2553      -1,4473      -1,2560      -1,2478
  0,4756      -1,1360      -1,2359      -1,1371      -1,1356
  0,4766      -0,9991      -1,1459      -1,0014      -1,0078
  0,4775      -0,8600      -0,9624      -0,8641      -0,8786
  0,4785      -0,7336      -0,5416      -0,7400      -0,7618
  0,4795      -0,6329      -0,6471      -0,6417      -0,6690
  0,4805      -0,5668      -0,4179      -0,5779      -0,6079
  0,4814      -0,5393      -0,6549      -0,5523      -0,5818
  0,4824      -0,5492      -0,6638      -0,5634      -0,5889
  0,4834      -0,5901      -0,6805      -0,6046      -0,6229
  0,4844      -0,6514      -0,7484      -0,6653      -0,6736
  0,4854      -0,7200      -0,5457      -0,7323      -0,7290
  0,4863      -0,7820      -0,9401      -0,7921      -0,7762
