       t     Original        Noisy      AmpFilt     FreqFilt
  0,0674      -0,5194      -0,3253      -0,5309      -0,5553
  0,0684      -0,5453      -0,3737      -0,5568      -0,5817
  0,0693      -0,5708      -0,6263      -0,5822      -0,6075
  0,0703      -0,5957      -0,4564      -0,6071      -0,6326
  0,0713      -0,6201      -0,7362      -0,6313      -0,6571
  0,0723      -0,6438      -0,8402      -0,6550      -0,6809
  0,0732      -0,6670      -0,7583      -0,6781      -0,7041
  0,0742      -0,6895      -0,6770      -0,7005      -0,7265
  0,0752      -0,7114      -0,6767      -0,7223      -0,7481
  0,0762      -0,7327      -0,8346      -0,7433      -0,7691
  0,0771      -0,7532      -0,6967      -0,7637      -0,7892
  0,0781      -0,7730      -0,7916      -0,7834      -0,8086
  0,0791      -0,7921      -0,8717      -0,8023      -0,8272
  0,0801      -0,8105      -0,7160      -0,8205      -0,8450
  0,0811      -0,8280      -1,0109      -0,8379      -0,8619
  0,0820      -0,8449      -0,8688      -0,8545      -0,8781
  0,0830      -0,8609      -0,8844      -0,8703      -0,8934
  0,0840      -0,8761      -0,7395      -0,8853      -0,9078
  0,0850      -0,8904      -1,0056      -0,8994      -0,9214
  0,0859      -0,9040      -1,0044      -0,9128      -0,9341
  0,0869      -0,9167      -0,8640      -0,9252      -0,9460
  0,0879      -0,9285      -0,7424      -0,9368      -0,9570
  0,0889      -0,9395      -1,0691      -0,9475      -0,9671
  0,0898      -0,9495      -1,0902      -0,9573      -0,9764
  0,0908      -0,9587      -1,0362      -0,9662      -0,9847
  0,0918      -0,9670      -0,9934      -0,9742      -0,9922
  0,0928      -0,9743      -0,8487      -0,9812      -0,9988
  0,0938      -0,9808      -1,0768      -0,9874      -1,0045
  0,0947      -0,9863      -1,0109      -0,9926      -1,0093
  0,0957      -0,9909      -1,1275      -0,9969      -1,0133
  0,0967      -0,9946      -0,9147      -1,0003      -1,0163
  0,0977      -0,9973      -1,0466      -1,0027      -1,0185
  0,0986      -0,9991      -1,1721      -1,0041      -1,0198
  0,0996      -0,9999      -0,9940      -1,0047      -1,0202
  0,1006      -0,9998      -1,1286      -1,0042      -1,0197
  0,1016      -0,9988      -0,9792      -1,0029      -1,0183
  0,1025      -0,9968      -1,0612      -1,0006      -1,0161
  0,1035      -0,9939      -1,0712      -0,9973      -1,0130
  0,1045      -0,9901      -0,8695      -0,9931      -1,0090
  0,1055      -0,9853      -0,9704      -0,9880      -1,0041
  0,1064      -0,9796      -0,9590      -0,9819      -0,9984
  0,1074      -0,9729      -1,0015      -0,9749      -0,9918
  0,1084      -0,9654      -0,9488      -0,9670      -0,9844
  0,1094      -0,9569      -0,9584      -0,9582      -0,9761
  0,1104      -0,9476      -0,9813      -0,9485      -0,9669
  0,1113      -0,9373      -0,8783      -0,9379      -0,9570
  0,1123      -0,9262      -1,1013      -0,9264      -0,9462
  0,1133      -0,9142      -0,9617      -0,9141      -0,9345
  0,1143      -0,9013      -0,8672      -0,9008      -0,9221
  0,1152      -0,8876      -0,8420      -0,8868      -0,9088
  0,1162      -0,8731      -0,8359      -0,8719      -0,8947
  0,1172      -0,8577      -0,9713      -0,8562      -0,8798
  0,1182      -0,8416      -0,8317      -0,8396      -0,8641
  0,1191      -0,8246      -0,6775      -0,8223      -0,8477
  0,1201      -0,8068      -0,9118      -0,8042      -0,8305
  0,1211      -0,7883      -0,9804      -0,7854      -0,8125
  0,1221      -0,7691      -0,6679      -0,7658      -0,7938
  0,1230      -0,7491      -0,8640      -0,7455      -0,7743
  0,1240      -0,7285      -0,7117      -0,7245      -0,7542
  0,1250      -0,7071      -0,5969      -0,7028      -0,7333
  0,1260      -0,6851      -0,8071      -0,6804      -0,7117
  0,1270      -0,6624      -0,8577      -0,6574      -0,6895
  0,1279      -0,6391      -0,8020      -0,6338      -0,6666
  0,1289      -0,6152      -0,6439      -0,6096      -0,6431
  0,1299      -0,5908      -0,5726      -0,5848      -0,6190
  0,1309      -0,5657      -0,6599      -0,5595      -0,5942
  0,1318      -0,5402      -0,5858      -0,5336      -0,5689
  0,1328      -0,5141      -0,3997      -0,5073      -0,5430
  0,1338      -0,4876      -0,4643      -0,4804      -0,5166
  0,1348      -0,4605      -0,4630      -0,4531      -0,4897
  0,1357      -0,4331      -0,5926      -0,4254      -0,4623
  0,1367      -0,4052      -0,5515      -0,3973      -0,4345
  0,1377      -0,3770      -0,5610      -0,3688      -0,4062
  0,1387      -0,3484      -0,2785      -0,3399      -0,3775
  0,1396      -0,3195      -0,2405      -0,3108      -0,3484
  0,1406      -0,2903      -0,4091      -0,2813      -0,3190
  0,1416      -0,2608      -0,2913      -0,2516      -0,2893
  0,1426      -0,2311      -0,1592      -0,2217      -0,2593
  0,1436      -0,2011      -0,1081      -0,1915      -0,2290
  0,1445      -0,1710      -0,1075      -0,1612      -0,1985
  0,1455      -0,1407      -0,1919      -0,1307      -0,1678
  0,1465      -0,1102      -0,1371      -0,1000      -0,1370
  0,1475      -0,0797      -0,0099      -0,0693      -0,1060
  0,1484      -0,0491       0,0807      -0,0386      -0,0750
  0,1494      -0,0184       0,0078      -0,0077      -0,0438
  0,1504       0,0123       0,0057       0,0231      -0,0127
  0,1514       0,0429       0,1837       0,0539       0,0184
  0,1523       0,0736      -0,0466       0,0846       0,0495
  0,1533       0,1041       0,0150       0,1153       0,0805
  0,1543       0,1346      -0,0022       0,1459       0,1114
  0,1553       0,1649       0,2833       0,1763       0,1422
  0,1563       0,1951       0,0455       0,2065       0,1727
  0,1572       0,2251       0,3310       0,2366       0,2031
  0,1582       0,2549       0,0652       0,2664       0,2332
  0,1592       0,2844       0,2214       0,2960       0,2630
  0,1602       0,3137       0,3296       0,3253       0,2925
  0,1611       0,3427       0,2770       0,3543       0,3217
  0,1621       0,3713       0,2165       0,3830       0,3505
  0,1631       0,3996       0,5800       0,4113       0,3789
  0,1641       0,4276       0,2881       0,4392       0,4069
  0,1650       0,4551       0,3597       0,4668       0,4344
  0,1660       0,4822       0,3926       0,4938       0,4615
  0,1670       0,5088       0,6381       0,5204       0,4880
  0,1680       0,5350       0,3717       0,5465       0,5139
  0,1689       0,5607       0,5658       0,5721       0,5394
  0,1699       0,5858       0,5693       0,5972       0,5642
  0,1709       0,6104       0,4808       0,6217       0,5884
  0,1719       0,6344       0,7744       0,6456       0,6120
  0,1729       0,6578       0,5259       0,6689       0,6349
  0,1738       0,6806       0,4945       0,6916       0,6572
  0,1748       0,7028       0,7412       0,7136       0,6788
  0,1758       0,7242       0,5536       0,7350       0,6996
  0,1768       0,7451       0,7372       0,7557       0,7198
  0,1777       0,7652       0,9185       0,7756       0,7392
  0,1787       0,7846       0,7461       0,7948       0,7578
  0,1797       0,8032       0,9081       0,8133       0,7757
  0,1807       0,8211       0,7560       0,8310       0,7929
  0,1816       0,8382       0,7456       0,8479       0,8092
  0,1826       0,8546       0,9997       0,8641       0,8247
  0,1836       0,8701       0,6947       0,8794       0,8395
  0,1846       0,8848       0,8498       0,8939       0,8534
  0,1855       0,8987       0,7732       0,9075       0,8665
  0,1865       0,9117       0,9153       0,9203       0,8787
  0,1875       0,9239       0,8839       0,9323       0,8902
  0,1885       0,9352       1,0143       0,9433       0,9008
  0,1895       0,9456       1,1356       0,9535       0,9105
  0,1904       0,9551       0,9030       0,9627       0,9194
  0,1914       0,9638       0,7694       0,9711       0,9275
  0,1924       0,9715       0,9044       0,9785       0,9347
  0,1934       0,9783       0,8414       0,9851       0,9410
  0,1943       0,9842       1,1311       0,9906       0,9465
  0,1953       0,9892       0,9135       0,9953       0,9512
  0,1963       0,9932       1,0847       0,9990       0,9550
  0,1973       0,9963       1,0288       1,0018       0,9579
  0,1982       0,9985       0,9572       1,0037       0,9600
  0,1992       0,9997       0,8380       1,0046       0,9612
  0,2002       1,0000       1,0438       1,0045       0,9616
  0,2012       0,9993       1,0324       1,0035       0,9611
  0,2021       0,9977       0,9223       1,0016       0,9598
  0,2031       0,9952       0,8379       0,9987       0,9576
  0,2041       0,9917       0,9148       0,9949       0,9545
  0,2051       0,9873       0,7881       0,9901       0,9507
  0,2061       0,9820       0,7937       0,9845       0,9459
  0,2070       0,9757       0,8727       0,9778       0,9404
  0,2080       0,9685       0,9933       0,9703       0,9340
  0,2090       0,9604       1,0494       0,9619       0,9267
  0,2100       0,9514       1,0098       0,9525       0,9187
  0,2109       0,9415       1,0941       0,9423       0,9098
  0,2119       0,9308       0,9796       0,9311       0,9000
  0,2129       0,9191       0,9512       0,9191       0,8895
  0,2139       0,9066       0,7876       0,9062       0,8782
  0,2148       0,8932       0,7202       0,8925       0,8660
  0,2158       0,8790       0,7791       0,8779       0,8530
  0,2168       0,8640       1,0197       0,8625       0,8393
  0,2178       0,8481       0,9437       0,8463       0,8247
  0,2188       0,8315       0,6616       0,8293       0,8094
  0,2197       0,8140       0,9209       0,8115       0,7933
  0,2207       0,7958       0,7650       0,7930       0,7764
  0,2217       0,7769       0,7344       0,7737       0,7587
  0,2227       0,7572       0,7723       0,7537       0,7403
  0,2236       0,7368       0,5724       0,7329       0,7212
  0,2246       0,7157       0,5805       0,7115       0,7014
  0,2256       0,6940       0,7010       0,6894       0,6808
  0,2266       0,6716       0,4765       0,6667       0,6595
  0,2275       0,6485       0,5155       0,6433       0,6375
  0,2285       0,6249       0,5390       0,6193       0,6149
  0,2295       0,6006       0,5385       0,5948       0,5916
  0,2305       0,5758       0,7355       0,5697       0,5676
  0,2314       0,5505       0,5451       0,5440       0,5430
  0,2324       0,5246       0,4478       0,5179       0,5178
  0,2334       0,4982       0,3592       0,4912       0,4920
  0,2344       0,4714       0,5732       0,4641       0,4657
  0,2354       0,4441       0,6268       0,4365       0,4388
  0,2363       0,4164       0,5188       0,4086       0,4114
  0,2373       0,3883       0,4899       0,3802       0,3834
  0,2383       0,3599       0,3241       0,3515       0,3550
  0,2393       0,3311       0,1939       0,3225       0,3262
  0,2402       0,3020       0,2086       0,2931       0,2969
  0,2412       0,2726       0,4079       0,2635       0,2673
  0,2422       0,2430       0,4331       0,2337       0,2372
  0,2432       0,2131       0,1448       0,2036       0,2069
  0,2441       0,1830       0,1784       0,1733       0,1762
  0,2451       0,1528       0,1096       0,1429       0,1453
  0,2461       0,1224       0,2233       0,1123       0,1141
  0,2471       0,0919       0,2740       0,0816       0,0827
  0,2480       0,0613       0,1812       0,0509       0,0512
  0,2490       0,0307      -0,1451       0,0201       0,0195
  0,2500       0,0000       0,1357      -0,0108      -0,0123
  0,2510      -0,0307       0,1062      -0,0416      -0,0441
  0,2520      -0,0613      -0,1327      -0,0723      -0,0760
  0,2529      -0,0919      -0,1605      -0,1030      -0,1078
  0,2539      -0,1224      -0,2477      -0,1336      -0,1396
  0,2549      -0,1528      -0,2772      -0,1641      -0,1713
  0,2559      -0,1830      -0,0735      -0,1945      -0,2029
  0,2568      -0,2131      -0,4060      -0,2246      -0,2343
  0,2578      -0,2430      -0,3847      -0,2545      -0,2656
  0,2588      -0,2726      -0,2789      -0,2842      -0,2965
  0,2598      -0,3020      -0,4952      -0,3136      -0,3272
  0,2607      -0,3311      -0,5011      -0,3428      -0,3576
  0,2617      -0,3599      -0,4492      -0,3716      -0,3877
  0,2627      -0,3883      -0,4373      -0,4000      -0,4173
  0,2637      -0,4164      -0,3177      -0,4281      -0,4465
  0,2646      -0,4441      -0,4862      -0,4558      -0,4752
  0,2656      -0,4714      -0,5458      -0,4830      -0,5035
  0,2666      -0,4982      -0,5271      -0,5098      -0,5312
  0,2676      -0,5246      -0,5454      -0,5362      -0,5584
  0,2686      -0,5505      -0,7062      -0,5620      -0,5849
  0,2695      -0,5758      -0,5781      -0,5873      -0,6108
  0,2705      -0,6006      -0,7465      -0,6120      -0,6361
  0,2715      -0,6249      -0,6935      -0,6361      -0,6607
  0,2725      -0,6485      -0,4811      -0,6597      -0,6845
  0,2734      -0,6716      -0,6713      -0,6826      -0,7076
  0,2744      -0,6940      -0,6600      -0,7049      -0,7300
  0,2754      -0,7157      -0,7483      -0,7265      -0,7515
  0,2764      -0,7368      -0,8534      -0,7475      -0,7723
  0,2773      -0,7572      -0,7169      -0,7677      -0,7922
  0,2783      -0,7769      -0,6689      -0,7872      -0,8112
  0,2793      -0,7958      -0,6896      -0,8060      -0,8294
  0,2803      -0,8140      -0,9912      -0,8240      -0,8467
  0,2813      -0,8315      -0,8843      -0,8413      -0,8630
  0,2822      -0,8481      -0,9583      -0,8577      -0,8785
  0,2832      -0,8640      -0,8617      -0,8734      -0,8930
  0,2842      -0,8790      -1,0563      -0,8882      -0,9066
  0,2852      -0,8932      -1,0273      -0,9022      -0,9192
  0,2861      -0,9066      -0,7148      -0,9153      -0,9309
  0,2871      -0,9191      -0,7328      -0,9276      -0,9415
  0,2881      -0,9308      -0,9046      -0,9390      -0,9513
  0,2891      -0,9415      -1,0683      -0,9495      -0,9600
  0,2900      -0,9514      -0,8562      -0,9591      -0,9678
  0,2910      -0,9604      -0,9171      -0,9679      -0,9746
  0,2920      -0,9685      -0,7980      -0,9757      -0,9805
  0,2930      -0,9757      -1,1197      -0,9826      -0,9853
  0,2939      -0,9820      -1,1054      -0,9885      -0,9892
  0,2949      -0,9873      -0,9628      -0,9936      -0,9921
  0,2959      -0,9917      -0,9527      -0,9977      -0,9941
  0,2969      -0,9952      -0,9622      -1,0008      -0,9951
  0,2979      -0,9977      -1,1603      -1,0030      -0,9952
  0,2988      -0,9993      -1,1681      -1,0043      -0,9943
  0,2998      -1,0000      -1,0702      -1,0047      -0,9925
  0,3008      -0,9997      -0,9968      -1,0040      -0,9898
  0,3018      -0,9985      -0,9229      -1,0025      -0,9862
  0,3027      -0,9963      -0,9697      -1,0000      -0,9817
  0,3037      -0,9932      -0,9117      -0,9965      -0,9763
  0,3047      -0,9892      -0,9836      -0,9922      -0,9701
  0,3057      -0,9842      -1,0229      -0,9868      -0,9630
  0,3066      -0,9783      -0,8472      -0,9806      -0,9550
  0,3076      -0,9715      -0,9307      -0,9734      -0,9463
  0,3086      -0,9638      -0,8556      -0,9654      -0,9367
  0,3096      -0,9551      -0,9291      -0,9564      -0,9263
  0,3105      -0,9456      -0,9788      -0,9465      -0,9151
  0,3115      -0,9352      -0,9849      -0,9357      -0,9032
  0,3125      -0,9239      -0,8364      -0,9240      -0,8905
  0,3135      -0,9117      -0,7278      -0,9115      -0,8771
  0,3145      -0,8987      -0,8159      -0,8981      -0,8629
  0,3154      -0,8848      -1,0639      -0,8839      -0,8481
  0,3164      -0,8701      -0,7212      -0,8688      -0,8325
  0,3174      -0,8546      -0,7786      -0,8529      -0,8163
  0,3184      -0,8382      -0,9463      -0,8362      -0,7995
  0,3193      -0,8211      -0,8873      -0,8188      -0,7819
  0,3203      -0,8032      -0,8184      -0,8005      -0,7638
  0,3213      -0,7846      -0,6315      -0,7815      -0,7451
  0,3223      -0,7652      -0,5941      -0,7618      -0,7257
  0,3232      -0,7451      -0,6426      -0,7413      -0,7058
  0,3242      -0,7242      -0,7134      -0,7202      -0,6853
  0,3252      -0,7028      -0,7419      -0,6983      -0,6643
  0,3262      -0,6806      -0,5692      -0,6759      -0,6427
  0,3271      -0,6578      -0,7341      -0,6527      -0,6206
  0,3281      -0,6344      -0,8250      -0,6290      -0,5980
  0,3291      -0,6104      -0,4820      -0,6047      -0,5749
  0,3301      -0,5858      -0,5354      -0,5798      -0,5514
  0,3311      -0,5607      -0,5578      -0,5543      -0,5274
  0,3320      -0,5350      -0,4583      -0,5284      -0,5029
  0,3330      -0,5088      -0,5324      -0,5019      -0,4780
  0,3340      -0,4822      -0,4622      -0,4750      -0,4528
  0,3350      -0,4551      -0,3835      -0,4476      -0,4271
  0,3359      -0,4276      -0,3643      -0,4198      -0,4010
  0,3369      -0,3996      -0,2789      -0,3916      -0,3746
  0,3379      -0,3713      -0,3541      -0,3630      -0,3479
  0,3389      -0,3427      -0,2380      -0,3341      -0,3208
  0,3398      -0,3137      -0,4530      -0,3049      -0,2934
  0,3408      -0,2844      -0,3389      -0,2754      -0,2658
  0,3418      -0,2549      -0,1368      -0,2456      -0,2378
  0,3428      -0,2251      -0,1779      -0,2156      -0,2096
  0,3438      -0,1951      -0,2667      -0,1854      -0,1812
  0,3447      -0,1649      -0,2719      -0,1551      -0,1526
  0,3457      -0,1346      -0,2516      -0,1245      -0,1237
  0,3467      -0,1041      -0,2321      -0,0939      -0,0947
  0,3477      -0,0736      -0,0798      -0,0632      -0,0656
  0,3486      -0,0429      -0,0393      -0,0324      -0,0363
  0,3496      -0,0123       0,0779      -0,0016      -0,0069
  0,3506       0,0184       0,1754       0,0292       0,0226
  0,3516       0,0491       0,1945       0,0600       0,0521
  0,3525       0,0797       0,1771       0,0908       0,0817
  0,3535       0,1102       0,2552       0,1214       0,1113
  0,3545       0,1407       0,1905       0,1519       0,1409
  0,3555       0,1710       0,2755       0,1823       0,1704
  0,3564       0,2011       0,3252       0,2126       0,1999
  0,3574       0,2311       0,1018       0,2426       0,2293
  0,3584       0,2608       0,1055       0,2724       0,2585
  0,3594       0,2903       0,3402       0,3019       0,2876
  0,3604       0,3195       0,3269       0,3312       0,3166
  0,3613       0,3484       0,3798       0,3601       0,3454
  0,3623       0,3770       0,5568       0,3887       0,3739
  0,3633       0,4052       0,5809       0,4169       0,4022
  0,3643       0,4331       0,5970       0,4448       0,4301
  0,3652       0,4605       0,5341       0,4722       0,4578
  0,3662       0,4876       0,3986       0,4992       0,4851
  0,3672       0,5141       0,4781       0,5257       0,5121
  0,3682       0,5402       0,3515       0,5517       0,5387
  0,3691       0,5657       0,5233       0,5772       0,5648
  0,3701       0,5908       0,4189       0,6022       0,5905
  0,3711       0,6152       0,4740       0,6265       0,6156
  0,3721       0,6391       0,6264       0,6503       0,6403
  0,3730       0,6624       0,5356       0,6735       0,6644
  0,3740       0,6851       0,5243       0,6961       0,6880
  0,3750       0,7071       0,5421       0,7180       0,7109
  0,3760       0,7285       0,6524       0,7392       0,7333
  0,3770       0,7491       0,7232       0,7597       0,7549
  0,3779       0,7691       0,6869       0,7795       0,7759
  0,3789       0,7883       0,6662       0,7986       0,7962
  0,3799       0,8068       0,8462       0,8169       0,8158
  0,3809       0,8246       0,9545       0,8345       0,8346
  0,3818       0,8416       0,8473       0,8512       0,8526
  0,3828       0,8577       0,6959       0,8672       0,8698
  0,3838       0,8731       0,9665       0,8824       0,8862
  0,3848       0,8876       0,9451       0,8967       0,9018
  0,3857       0,9013       1,0807       0,9102       0,9165
  0,3867       0,9142       0,9457       0,9228       0,9303
  0,3877       0,9262       1,0963       0,9345       0,9432
  0,3887       0,9373       1,1043       0,9454       0,9552
  0,3896       0,9476       1,0867       0,9554       0,9663
  0,3906       0,9569       1,0069       0,9645       0,9764
  0,3916       0,9654       0,9379       0,9726       0,9856
  0,3926       0,9729       0,8278       0,9799       0,9938
  0,3936       0,9796       1,0328       0,9862       1,0011
  0,3945       0,9853       1,0994       0,9917       1,0073
  0,3955       0,9901       1,1283       0,9961       1,0126
  0,3965       0,9939       1,0654       0,9997       1,0168
  0,3975       0,9968       0,9613       1,0023       1,0200
  0,3984       0,9988       1,0182       1,0039       1,0223
  0,3994       0,9998       1,1718       1,0046       1,0235
  0,4004       0,9999       1,1080       1,0044       1,0237
  0,4014       0,9991       0,9816       1,0032       1,0228
  0,4023       0,9973       0,8434       1,0011       1,0210
  0,4033       0,9946       1,0566       0,9980       1,0181
  0,4043       0,9909       1,0891       0,9940       1,0143
  0,4053       0,9863       0,9445       0,9891       1,0094
  0,4063       0,9808       1,0050       0,9832       1,0035
  0,4072       0,9743       1,0801       0,9764       0,9966
  0,4082       0,9670       0,9818       0,9687       0,9888
  0,4092       0,9587       0,9394       0,9601       0,9799
  0,4102       0,9495       0,8996       0,9505       0,9701
  0,4111       0,9395       1,0924       0,9401       0,9594
  0,4121       0,9285       1,0953       0,9288       0,9477
  0,4131       0,9167       0,7272       0,9166       0,9350
  0,4141       0,9040       0,9815       0,9036       0,9215
  0,4150       0,8904       0,7161       0,8897       0,9070
  0,4160       0,8761       1,0176       0,8749       0,8917
  0,4170       0,8609       0,7431       0,8594       0,8755
  0,4180       0,8449       0,7513       0,8430       0,8584
  0,4189       0,8280       0,9223       0,8258       0,8405
  0,4199       0,8105       0,8900       0,8079       0,8218
  0,4209       0,7921       0,7860       0,7892       0,8023
  0,4219       0,7730       0,6173       0,7698       0,7820
  0,4229       0,7532       0,7716       0,7496       0,7610
  0,4238       0,7327       0,7109       0,7287       0,7392
  0,4248       0,7114       0,7977       0,7072       0,7168
  0,4258       0,6895       0,6220       0,6849       0,6936
  0,4268       0,6670       0,6869       0,6621       0,6698
  0,4277       0,6438       0,5689       0,6386       0,6453
  0,4287       0,6201       0,5168       0,6145       0,6202
  0,4297       0,5957       0,6481       0,5898       0,5946
  0,4307       0,5708       0,3804       0,5646       0,5683
  0,4316       0,5453       0,6437       0,5388       0,5416
  0,4326       0,5194       0,4253       0,5126       0,5143
  0,4336       0,4929       0,6241       0,4858       0,4865
  0,4346       0,4660       0,4134       0,4586       0,4583
  0,4355       0,4386       0,3982       0,4310       0,4296
  0,4365       0,4108       0,3871       0,4029       0,4005
  0,4375       0,3827       0,5778       0,3745       0,3711
  0,4385       0,3542       0,2535       0,3457       0,3412
  0,4395       0,3253       0,2804       0,3166       0,3111
  0,4404       0,2962       0,4219       0,2872       0,2807
  0,4414       0,2667       0,2219       0,2576       0,2500
  0,4424       0,2370       0,2233       0,2277       0,2191
  0,4434       0,2071       0,1962       0,1975       0,1879
  0,4443       0,1770       0,2741       0,1672       0,1566
  0,4453       0,1467       0,1524       0,1368       0,1251
  0,4463       0,1163      -0,0394       0,1062       0,0936
  0,4473       0,0858       0,2615       0,0755       0,0619
  0,4482       0,0552       0,1437       0,0447       0,0301
  0,4492       0,0245       0,2213       0,0139      -0,0016
  0,4502      -0,0061      -0,0169      -0,0169      -0,0334
  0,4512      -0,0368      -0,1788      -0,0477      -0,0652
  0,4521      -0,0674       0,0578      -0,0785      -0,0969
  0,4531      -0,0980      -0,2056      -0,1092      -0,1284
  0,4541      -0,1285      -0,2143      -0,1398      -0,1599
  0,4551      -0,1589      -0,2207      -0,1702      -0,1913
  0,4561      -0,1891      -0,1614      -0,2005      -0,2224
  0,4570      -0,2191      -0,3353      -0,2306      -0,2534
  0,4580      -0,2489      -0,4370      -0,2605      -0,2841
  0,4590      -0,2785      -0,4528      -0,2901      -0,3145
  0,4600      -0,3078      -0,5036      -0,3195      -0,3446
  0,4609      -0,3369      -0,3562      -0,3486      -0,3744
  0,4619      -0,3656      -0,4474      -0,3773      -0,4039
  0,4629      -0,3940      -0,2657      -0,4057      -0,4329
  0,4639      -0,4220      -0,4815      -0,4337      -0,4616
  0,4648      -0,4496      -0,5951      -0,4613      -0,4898
  0,4658      -0,4768      -0,4159      -0,4884      -0,5175
  0,4668      -0,5035      -0,6242      -0,5151      -0,5447
  0,4678      -0,5298      -0,5997      -0,5414      -0,5714
  0,4688      -0,5556      -0,4895      -0,5671      -0,5975
  0,4697      -0,5808      -0,6155      -0,5922      -0,6231
  0,4707      -0,6055      -0,7184      -0,6169      -0,6480
  0,4717      -0,6296      -0,8225      -0,6409      -0,6723
  0,4727      -0,6532      -0,7141      -0,6643      -0,6959
  0,4736      -0,6761      -0,5224      -0,6871      -0,7189
  0,4746      -0,6984      -0,8597      -0,7093      -0,7411
  0,4756      -0,7200      -0,6620      -0,7308      -0,7626
  0,4766      -0,7410      -0,9115      -0,7516      -0,7834
  0,4775      -0,7612      -0,6800      -0,7717      -0,8034
  0,4785      -0,7807      -0,9001      -0,7911      -0,8226
  0,4795      -0,7995      -0,9114      -0,8097      -0,8409
  0,4805      -0,8176      -0,7734      -0,8275      -0,8585
  0,4814      -0,8349      -0,7983      -0,8446      -0,8752
  0,4824      -0,8514      -0,9514      -0,8609      -0,8910
  0,4834      -0,8670      -1,0039      -0,8764      -0,9059
  0,4844      -0,8819      -0,7304      -0,8911      -0,9200
  0,4854      -0,8960      -0,7228      -0,9049      -0,9331
  0,4863      -0,9092      -1,0956      -0,9178      -0,9453
