0.0001 9.9999999E-09
0.000202380649661121 0.000102390646565281
0.00030041494118887 0.000200413276878585
0.000429650777029248 0.000329613750257611
0.000615783093172415 0.000515649685594785
0.000895552211395271 0.000795164167764044
0.00132884570681102 0.00122778794186825
0.00201876391862004 0.00191592211983844
0.00315076189445675 0.00304303329376395
0.00507719522975145 0.00495545980173642
0.00853017712639271 0.0083652302428608
0.015266030744069 0.0149497064879574
0.0273316279709811 0.0265234256137037
0.0435128901440375 0.0416067405690021
0.0623170092136716 0.0585184550753477
0.0827085448295607 0.0761295141299856
0.104043606939973 0.093768859019037
0.125945671402786 0.11106703617395
0.148205605583552 0.127834804724915
0.170714055078151 0.143984413225794
0.193419419963915 0.159482859377844
0.216302928078903 0.174325487484886
0.239364267717443 0.188521541889417
0.262613481905468 0.20208645657639
0.286066492601884 0.215037842122319
0.309742699821596 0.227393462307308
0.333663754242907 0.239170260461579
0.357852986619243 0.250383925745292
0.382335200257205 0.261048726610119
0.407136660869932 0.271177467918518
0.432285191249827 0.280781497999739
0.457810319814488 0.289870729255892
0.483743455714027 0.29845365565567
0.510118076666933 0.306537360699946
0.536969923519226 0.314127514631102
0.564337200282121 0.321228362162894
0.592260781564493 0.327842703087981
0.62078443169251 0.333971868428318
0.64995504183206 0.339615694660252
0.679822893314732 0.344772498139647
0.710441957217655 0.349439051265298
0.741870242123534 0.353610561213919
0.774170203960711 0.357280651309814
0.807409234007413 0.360441344305094
0.841660243715421 0.363083046082531
0.877002368217369 0.365194527580143
0.913521814564411 0.366762902082675
0.951312886333444 0.367773594417169
0.990479223810508 0.368210297992148
1.03113530924619 0.368054914975735
1.07340830070347 0.367287474140424
1.11744027719532 0.365886019913281
1.16339100416632 0.36382646483771
1.21144136487166 0.361082395821484
1.26179765424217 0.357624822014451
1.31469700400768 0.353421848663484
1.37041431126116 0.34843825648212
1.42927119282198 0.342634959499257
1.49164770889517 0.335968305487443
1.55799792950623 0.328389171447422
1.62887091513347 0.319841792320092
1.7049394390261 0.310262246244825
1.78703992088922 0.299576512935566
1.87622871302705 0.287698051434053
1.97386207728906 0.274524997162077
2.0817090376168 0.259937624231739
2.20210311914562 0.243798486419245
2.33811133175054 0.225963169890269
2.49357669272702 0.206325738472422
2.67249981086715 0.184958949249255
2.87669366182358 0.162409843997331
3.10250336833317 0.139892665850554
3.34196927449584 0.118795630412723
3.5882092021836 0.0999599085929379
3.83819751354586 0.0835801863371921
4.09220702836538 0.0694923528128354
4.35248478030997 0.0574241281619562
4.62236509273008 0.0471173177277043
4.9059016588828 0.0383693786069952
5.20784498335513 0.0310420234643412
5.53382940966523 0.025063091044665
5.89068487815396 0.0204361396598942
6.28674089362862 0.0172714844971174
6.73160079802731 0.0158614158550851
7.23323485140103 0.0168312727066917
7.78645554916027 0.0213157778721941
8 0.0242612411964212
